zone,time_6h,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,et0_fao_evapotranspiration,precip_lag_6h,precip_lag_12h,precip_lag_24h,precip_lag_48h,temp_lag_24h,precip_roll_sum_24h,precip_roll_sum_48h,precip_roll_sum_72h,precip_roll_max_24h,humidity_roll_max_24h,et0_roll_sum_24h,api_7d,soil_saturation_index,soil_moisture_change_6h,soil_moisture_deficit,frozen_ground_flag,temp_trend_24h,et_deficit_6h,et_deficit_24h,humidity_precip_product,highland_precip_24h,zone_cascade_risk,hour_sin,hour_cos,doy_sin,doy_cos,is_winter,dq_score,is_flood,risk_score,flood_pred,risk_level
Moderate Relief,2026-05-24 00:00:00,17.427777777777777,72.91666666666667,0.19999999999999998,16.091666666666665,0.15475000000000003,0.17505555555555555,18.13611111111111,0.215,0.6166666666666667,0.06666666666666667,0.0,0.0,16.272222222222226,0.8833333333333333,0.8833333333333333,0.9833333333333334,0.6166666666666667,72.91666666666667,5.3566666666666665,0.7723333333333333,0.1649027777777778,0.004333333333333356,0.2850972222222222,0,1.1555555555555515,-0.015000000000000013,-4.473333333333333,14.583333333333334,0.7166666666666666,0.4777777777777777,0.0,1.0,0.6152845999633276,-0.7883050558305255,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-24 06:00:00,20.927777777777777,60.638888888888886,0.0,17.583333333333336,0.15230555555555556,0.1745833333333333,20.011111111111113,1.43,0.19999999999999998,0.6166666666666667,0.0,0.0,20.4,0.8833333333333333,0.8833333333333333,0.95,0.6166666666666667,72.91666666666667,5.2299999999999995,0.6155416666666667,0.16344444444444445,-0.0024444444444444713,0.28655555555555556,0,0.5277777777777786,-1.43,-4.346666666666666,0.0,0.7166666666666666,0.4777777777777777,1.0,6.123233995736766e-17,0.6152845999633276,-0.7883050558305255,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-24 12:00:00,24.20277777777778,51.416666666666664,0.0,22.63888888888889,0.14838888888888888,0.17347222222222225,27.436111111111106,2.853333333333333,0.0,0.19999999999999998,0.06666666666666667,0.0,24.336111111111112,0.8166666666666667,0.8833333333333333,0.8833333333333333,0.6166666666666667,72.91666666666667,5.096666666666666,0.17930041666666666,0.16093055555555558,-0.003916666666666679,0.28906944444444443,0,-0.13333333333333286,-2.853333333333333,-4.279999999999999,0.0,0.5999999999999999,0.3999999999999999,1.2246467991473532e-16,-1.0,0.6152845999633276,-0.7883050558305255,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-24 18:00:00,17.81111111111111,73.1388888888889,0.0,24.46388888888889,0.1451666666666667,0.17219444444444446,22.191666666666666,0.515,0.0,0.0,0.6166666666666667,0.0,19.716666666666665,0.19999999999999998,0.8833333333333333,0.8833333333333333,0.19999999999999998,73.1388888888889,5.013333333333333,0.32190385416666667,0.15868055555555557,-0.003222222222222182,0.29131944444444446,0,-1.905555555555555,-0.515,-4.813333333333333,0.0,0.03333333333333333,0.02222222222222222,-1.0,-1.8369701987210297e-16,0.6152845999633276,-0.7883050558305255,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-25 00:00:00,16.447222222222223,77.66666666666667,0.6833333333333332,21.37222222222222,0.14875000000000002,0.17230555555555557,17.991666666666667,0.27166666666666667,0.0,0.0,0.19999999999999998,0.0,17.427777777777777,0.6833333333333332,1.5666666666666664,1.5666666666666664,0.6833333333333332,77.66666666666667,5.069999999999999,0.7877345833333332,0.1605277777777778,0.0035833333333333273,0.28947222222222224,0,-0.9805555555555543,0.41166666666666657,-4.386666666666666,53.072222222222216,0.5833333333333333,0.38888888888888884,0.0,1.0,0.6016240632249226,-0.7987793728863649,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-25 06:00:00,18.972222222222225,63.833333333333336,0.38333333333333336,24.402777777777782,0.15388888888888888,0.17238888888888884,19.230555555555554,1.4833333333333334,0.6833333333333332,0.0,0.0,0.0,20.927777777777777,1.0666666666666667,1.9499999999999997,1.9499999999999997,0.6833333333333332,77.66666666666667,5.123333333333333,0.9641666666666666,0.16313888888888886,0.0051388888888888595,0.2868611111111111,0,-1.9555555555555522,-1.1,-4.056666666666667,24.46944444444445,0.95,0.6333333333333333,1.0,6.123233995736766e-17,0.6016240632249226,-0.7987793728863649,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-25 12:00:00,22.76666666666667,45.88888888888889,0.016666666666666666,25.92222222222222,0.15238888888888888,0.17200000000000001,25.73888888888889,2.815,0.38333333333333336,0.6833333333333332,0.0,0.06666666666666667,24.20277777777778,1.0833333333333333,1.9,1.9666666666666663,0.6833333333333332,77.66666666666667,5.085,0.8362083333333333,0.16219444444444445,-0.0015000000000000013,0.28780555555555554,0,-1.43611111111111,-2.7983333333333333,-4.001666666666667,0.7648148148148148,1.0833333333333333,0.7222222222222221,1.2246467991473532e-16,-1.0,0.6016240632249226,-0.7987793728863649,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-25 18:00:00,18.125,61.333333333333336,0.20000000000000004,22.708333333333332,0.15097222222222223,0.17174999999999999,21.597222222222225,0.7016666666666665,0.016666666666666666,0.38333333333333336,0.0,0.6166666666666667,17.81111111111111,1.2833333333333332,1.4833333333333332,2.1666666666666665,0.6833333333333332,77.66666666666667,5.2716666666666665,0.49112500000000003,0.16136111111111112,-0.0014166666666666494,0.2886388888888889,0,0.31388888888889,-0.5016666666666665,-3.9883333333333333,12.26666666666667,1.15,0.7666666666666666,-1.0,-1.8369701987210297e-16,0.6016240632249226,-0.7987793728863649,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-26 00:00:00,16.427777777777777,68.0,0.03333333333333333,23.291666666666668,0.1518611111111111,0.17152777777777775,17.961111111111112,0.40499999999999997,0.20000000000000004,0.016666666666666666,0.6833333333333332,0.19999999999999998,16.447222222222223,0.6333333333333334,1.3166666666666667,2.1999999999999997,0.38333333333333336,68.0,5.405,0.5720792708333333,0.16169444444444442,0.0008888888888888835,0.2883055555555556,0,-0.019444444444445708,-0.37166666666666665,-4.7716666666666665,2.2666666666666666,0.7,0.4666666666666666,0.0,1.0,0.5877852522924732,-0.8090169943749473,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-26 06:00:00,18.727777777777778,61.63888888888889,0.16666666666666666,25.375,0.1519722222222222,0.1709166666666667,19.127777777777776,1.2883333333333333,0.03333333333333333,0.20000000000000004,0.38333333333333336,0.0,18.972222222222225,0.41666666666666674,1.4833333333333334,2.3666666666666663,0.20000000000000004,68.0,5.21,0.5396023958333334,0.16144444444444445,0.00011111111111108962,0.28855555555555557,0,-0.24444444444444713,-1.1216666666666666,-4.793333333333333,10.273148148148149,0.6000000000000001,0.4,1.0,6.123233995736766e-17,0.5877852522924732,-0.8090169943749473,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-26 12:00:00,21.519444444444446,52.80555555555555,0.3333333333333333,25.099999999999998,0.15297222222222223,0.17041666666666666,23.941666666666666,2.4616666666666664,0.16666666666666666,0.03333333333333333,0.016666666666666666,0.0,22.76666666666667,0.7333333333333334,1.8166666666666667,2.6333333333333333,0.3333333333333333,68.0,4.856666666666666,0.5077834375,0.16169444444444445,0.0010000000000000286,0.2883055555555556,0,-1.2472222222222236,-2.128333333333333,-4.123333333333332,17.601851851851848,0.8166666666666667,0.5444444444444444,1.2246467991473532e-16,-1.0,0.5877852522924732,-0.8090169943749473,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-26 18:00:00,17.849999999999998,66.27777777777779,0.0,17.630555555555556,0.15116666666666664,0.17044444444444448,21.183333333333334,0.5916666666666667,0.3333333333333333,0.16666666666666666,0.20000000000000004,0.0,18.125,0.5333333333333333,1.8166666666666667,2.0166666666666666,0.3333333333333333,68.0,4.746666666666666,0.50815125,0.16080555555555556,-0.001805555555555588,0.2891944444444444,0,-0.27500000000000213,-0.5916666666666667,-4.213333333333333,0.0,0.75,0.5,-1.0,-1.8369701987210297e-16,0.5877852522924732,-0.8090169943749473,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-27 00:00:00,16.252777777777776,75.66666666666667,0.0,13.469444444444443,0.1513888888888889,0.17008333333333334,17.408333333333335,0.19000000000000003,0.0,0.3333333333333333,0.03333333333333333,0.6833333333333332,16.427777777777777,0.5,1.1333333333333333,1.8166666666666667,0.3333333333333333,75.66666666666667,4.531666666666667,0.2582335416666667,0.16073611111111114,0.0002222222222222625,0.2892638888888889,0,-0.1750000000000007,-0.19000000000000003,-4.031666666666667,0.0,0.6166666666666667,0.4111111111111111,0.0,1.0,0.5737722679043246,-0.8190148866680801,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-27 06:00:00,19.85833333333333,61.97222222222222,0.0,14.78888888888889,0.152,0.16925,19.602777777777778,1.5,0.0,0.0,0.16666666666666666,0.38333333333333336,18.727777777777778,0.3333333333333333,0.75,1.8166666666666667,0.3333333333333333,75.66666666666667,4.743333333333333,0.08700104166666667,0.16062500000000002,0.0006111111111110901,0.289375,0,1.1305555555555529,-1.5,-4.41,0.0,0.5333333333333334,0.3555555555555556,1.0,6.123233995736766e-17,0.5737722679043246,-0.8190148866680801,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-27 12:00:00,22.905555555555555,52.333333333333336,0.19999999999999998,21.88611111111111,0.14972222222222223,0.16894444444444445,26.263888888888886,2.7116666666666664,0.0,0.0,0.3333333333333333,0.016666666666666666,21.519444444444446,0.19999999999999998,0.9333333333333333,2.0166666666666666,0.19999999999999998,75.66666666666667,4.993333333333333,0.3740020833333333,0.15933333333333333,-0.0022777777777777675,0.2906666666666667,0,1.3861111111111093,-2.5116666666666663,-4.793333333333333,10.466666666666667,0.21666666666666667,0.14444444444444443,1.2246467991473532e-16,-1.0,0.5737722679043246,-0.8190148866680801,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-27 18:00:00,19.519444444444442,68.94444444444444,0.0,16.25,0.14694444444444446,0.169,22.558333333333334,0.555,0.19999999999999998,0.0,0.0,0.20000000000000004,17.849999999999998,0.19999999999999998,0.7333333333333333,2.0166666666666666,0.19999999999999998,75.66666666666667,4.956666666666666,0.16999999999999998,0.15797222222222224,-0.002777777777777768,0.2920277777777778,0,1.6694444444444443,-0.555,-4.756666666666666,0.0,0.21666666666666667,0.14444444444444443,-1.0,-1.8369701987210297e-16,0.5737722679043246,-0.8190148866680801,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-28 00:00:00,17.322222222222223,79.55555555555556,0.0,12.902777777777777,0.14672222222222223,0.16902777777777778,18.505555555555553,0.15833333333333335,0.0,0.19999999999999998,0.0,0.03333333333333333,16.252777777777776,0.19999999999999998,0.7,1.3333333333333333,0.19999999999999998,79.55555555555556,4.924999999999999,0.1445,0.157875,-0.00022222222222223476,0.292125,0,1.0694444444444464,-0.15833333333333335,-4.724999999999999,0.0,0.21666666666666667,0.14444444444444443,0.0,1.0,0.5595892624101765,-0.8287700871745038,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-28 06:00:00,20.905555555555555,63.16666666666668,0.0,16.744444444444444,0.14608333333333334,0.16913888888888892,20.375,1.5316666666666665,0.0,0.0,0.0,0.16666666666666666,19.85833333333333,0.19999999999999998,0.5333333333333333,0.95,0.19999999999999998,79.55555555555556,4.956666666666666,0.0,0.15761111111111115,-0.0006388888888888833,0.29238888888888886,0,1.0472222222222243,-1.5316666666666665,-4.756666666666666,0.0,0.03333333333333333,0.02222222222222222,1.0,6.123233995736766e-17,0.5595892624101765,-0.8287700871745038,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-28 12:00:00,24.88611111111111,44.333333333333336,0.0,20.586111111111112,0.1431388888888889,0.1683611111111111,28.08611111111111,3.2133333333333334,0.0,0.0,0.19999999999999998,0.3333333333333333,22.905555555555555,0.0,0.19999999999999998,0.9333333333333333,0.0,79.55555555555556,5.458333333333334,0.10440124999999999,0.15575,-0.002944444444444444,0.29425,0,1.9805555555555543,-3.2133333333333334,-5.458333333333334,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.5595892624101765,-0.8287700871745038,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-28 18:00:00,20.52777777777778,61.666666666666664,0.0,14.369444444444445,0.14061111111111113,0.16697222222222222,23.902777777777775,0.63,0.0,0.0,0.0,0.0,19.519444444444442,0.0,0.19999999999999998,0.7333333333333333,0.0,79.55555555555556,5.533333333333333,0.0,0.15379166666666666,-0.0025277777777777677,0.29620833333333335,0,1.0083333333333364,-0.63,-5.533333333333333,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.5595892624101765,-0.8287700871745038,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-29 00:00:00,17.53611111111111,73.19444444444444,0.0,9.683333333333335,0.14019444444444443,0.1665,18.908333333333335,0.17166666666666666,0.0,0.0,0.0,0.0,17.322222222222223,0.0,0.19999999999999998,0.7,0.0,73.19444444444444,5.546666666666667,0.0,0.15334722222222222,-0.00041666666666670404,0.29665277777777777,0,0.21388888888888857,-0.17166666666666666,-5.546666666666667,0.0,0.0,0.0,0.0,1.0,0.545240438540651,-0.8382797052177744,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-29 06:00:00,21.847222222222225,57.694444444444436,0.0,13.694444444444445,0.13955555555555557,0.16577777777777777,21.005555555555556,1.6816666666666666,0.0,0.0,0.0,0.0,20.905555555555555,0.0,0.19999999999999998,0.5333333333333333,0.0,73.19444444444444,5.696666666666666,0.0,0.15266666666666667,-0.0006388888888888555,0.29733333333333334,0,0.94166666666667,-1.6816666666666666,-5.696666666666666,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.545240438540651,-0.8382797052177744,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-29 12:00:00,26.96944444444445,37.916666666666664,0.0,16.841666666666665,0.13675,0.165,29.527777777777782,3.49,0.0,0.0,0.0,0.19999999999999998,24.88611111111111,0.0,0.0,0.19999999999999998,0.0,73.19444444444444,5.973333333333334,0.0,0.150875,-0.002805555555555561,0.299125,0,2.0833333333333393,-3.49,-5.973333333333334,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.545240438540651,-0.8382797052177744,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-29 18:00:00,22.11388888888889,60.94444444444445,0.0,10.005555555555555,0.13475,0.16433333333333336,25.48888888888889,0.5866666666666668,0.0,0.0,0.0,0.0,20.52777777777778,0.0,0.0,0.19999999999999998,0.0,73.19444444444444,5.930000000000001,0.0,0.14954166666666668,-0.0020000000000000018,0.3004583333333333,0,1.5861111111111121,-0.5866666666666668,-5.930000000000001,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.545240438540651,-0.8382797052177744,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-30 00:00:00,18.63888888888889,75.72222222222221,0.0,9.772222222222222,0.13469444444444442,0.1643611111111111,19.62222222222222,0.09666666666666668,0.0,0.0,0.0,0.0,17.53611111111111,0.0,0.0,0.19999999999999998,0.0,75.72222222222221,5.855,0.0,0.14952777777777776,-5.5555555555586444e-05,0.30047222222222225,0,1.1027777777777779,-0.09666666666666668,-5.855,0.0,0.0,0.0,0.0,1.0,0.5307300481619334,-0.8475409228928311,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-30 06:00:00,23.683333333333337,54.138888888888886,0.0,11.511111111111111,0.13486111111111113,0.16466666666666668,21.91111111111111,1.7216666666666667,0.0,0.0,0.0,0.0,21.847222222222225,0.0,0.0,0.19999999999999998,0.0,75.72222222222221,5.8950000000000005,0.0,0.14976388888888892,0.00016666666666670382,0.3002361111111111,0,1.8361111111111121,-1.7216666666666667,-5.8950000000000005,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.5307300481619334,-0.8475409228928311,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-30 12:00:00,28.447222222222223,34.583333333333336,0.0,17.51111111111111,0.13208333333333333,0.16405555555555557,30.98888888888889,3.6333333333333333,0.0,0.0,0.0,0.0,26.96944444444445,0.0,0.0,0.0,0.0,75.72222222222221,6.038333333333334,0.0,0.14806944444444445,-0.0027777777777777957,0.3019305555555556,0,1.4777777777777743,-3.6333333333333333,-6.038333333333334,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.5307300481619334,-0.8475409228928311,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-30 18:00:00,23.03611111111111,54.00000000000001,0.0,15.241666666666665,0.13002777777777777,0.16383333333333336,26.375,0.7583333333333334,0.0,0.0,0.0,0.0,22.11388888888889,0.0,0.0,0.0,0.0,75.72222222222221,6.21,0.0,0.14693055555555556,-0.0020555555555555605,0.30306944444444445,0,0.9222222222222207,-0.7583333333333334,-6.21,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.5307300481619334,-0.8475409228928311,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-31 00:00:00,19.855555555555554,61.27777777777778,0.0,14.422222222222222,0.12991666666666668,0.16377777777777777,20.738888888888887,0.3116666666666667,0.0,0.0,0.0,0.0,18.63888888888889,0.0,0.0,0.0,0.0,61.27777777777778,6.425000000000001,0.0,0.14684722222222224,-0.00011111111111108962,0.30315277777777777,0,1.216666666666665,-0.3116666666666667,-6.425000000000001,0.0,0.0,0.0,0.0,1.0,0.5160623910158528,-0.8565509959010036,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-31 06:00:00,24.330555555555552,49.22222222222222,0.0,18.758333333333336,0.12936111111111112,0.16344444444444445,22.79722222222222,1.8250000000000002,0.0,0.0,0.0,0.0,23.683333333333337,0.0,0.0,0.0,0.0,61.27777777777778,6.528333333333333,0.0,0.14640277777777777,-0.0005555555555555591,0.30359722222222224,0,0.647222222222215,-1.8250000000000002,-6.528333333333333,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.5160623910158528,-0.8565509959010036,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-31 12:00:00,27.63611111111111,38.19444444444444,0.0,22.474999999999998,0.12780555555555556,0.16277777777777777,30.880555555555556,3.3816666666666673,0.0,0.0,0.0,0.0,28.447222222222223,0.0,0.0,0.0,0.0,61.27777777777778,6.276666666666667,0.0,0.14529166666666665,-0.00155555555555556,0.30470833333333336,0,-0.8111111111111136,-3.3816666666666673,-6.276666666666667,0.0,0.16666666666666666,0.1111111111111111,1.2246467991473532e-16,-1.0,0.5160623910158528,-0.8565509959010036,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-05-31 18:00:00,22.188888888888886,60.02777777777778,1.6666666666666667,17.194444444444443,0.1448611111111111,0.16283333333333333,25.95555555555556,0.7083333333333334,0.0,0.0,0.0,0.0,23.03611111111111,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,61.27777777777778,6.2266666666666675,1.6666666666666667,0.15384722222222222,0.017055555555555546,0.2961527777777778,0,-0.847222222222225,0.9583333333333334,-4.5600000000000005,100.0462962962963,1.2666666666666668,0.8444444444444446,-1.0,-1.8369701987210297e-16,0.5160623910158528,-0.8565509959010036,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-01 00:00:00,19.563888888888886,70.08333333333333,0.0,16.194444444444443,0.14247222222222222,0.16263888888888892,20.708333333333332,0.3766666666666667,1.6666666666666667,0.0,0.0,0.0,19.855555555555554,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,70.08333333333333,6.291666666666667,1.4166666666666667,0.15255555555555556,-0.002388888888888885,0.29744444444444446,0,-0.29166666666666785,-0.3766666666666667,-4.625,0.0,1.2666666666666668,0.8444444444444446,0.0,1.0,0.5012418134457758,-0.865307254363206,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-01 06:00:00,24.177777777777777,52.861111111111114,0.0,20.930555555555557,0.13141666666666665,0.1622777777777778,22.986111111111114,1.9316666666666666,0.0,1.6666666666666667,0.0,0.0,24.330555555555552,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,70.08333333333333,6.398333333333334,1.2041666666666668,0.14684722222222224,-0.011055555555555568,0.30315277777777777,0,-0.15277777777777501,-1.9316666666666666,-4.731666666666667,0.0,1.2666666666666668,0.8444444444444446,1.0,6.123233995736766e-17,0.5012418134457758,-0.865307254363206,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-01 12:00:00,27.113888888888894,43.47222222222222,0.0,23.655555555555555,0.1296388888888889,0.1615555555555556,30.49722222222222,3.405,0.0,0.0,0.0,0.0,27.63611111111111,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,70.08333333333333,6.421666666666667,0.0,0.14559722222222224,-0.001777777777777767,0.3044027777777778,0,-0.522222222222215,-3.405,-4.755,0.0,1.1,0.7333333333333334,1.2246467991473532e-16,-1.0,0.5012418134457758,-0.865307254363206,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-01 18:00:00,21.244444444444444,67.19444444444444,0.0,16.552777777777777,0.12841666666666668,0.16116666666666668,25.71111111111111,0.6416666666666667,0.0,0.0,1.6666666666666667,0.0,22.188888888888886,0.0,1.6666666666666667,1.6666666666666667,0.0,70.08333333333333,6.3549999999999995,0.8700104166666667,0.14479166666666668,-0.0012222222222222079,0.3052083333333333,0,-0.9444444444444429,-0.6416666666666667,-6.3549999999999995,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.5012418134457758,-0.865307254363206,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-02 00:00:00,19.066666666666666,74.55555555555556,0.0,13.972222222222221,0.12858333333333336,0.16122222222222224,20.41111111111111,0.22666666666666666,0.0,0.0,0.0,0.0,19.563888888888886,0.0,1.6666666666666667,1.6666666666666667,0.0,74.55555555555556,6.204999999999999,0.0,0.1449027777777778,0.00016666666666667607,0.30509722222222224,0,-0.49722222222222,-0.22666666666666666,-6.204999999999999,0.0,0.0,0.0,0.0,1.0,0.48627270710869,-0.8738071036110808,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-02 06:00:00,23.325,57.55555555555555,0.0,16.197222222222223,0.12819444444444444,0.16122222222222224,22.61111111111111,1.748333333333333,0.0,0.0,0.0,0.0,24.177777777777777,0.0,1.6666666666666667,1.6666666666666667,0.0,74.55555555555556,6.0216666666666665,0.0,0.14470833333333333,-0.0003888888888889108,0.3052916666666667,0,-0.8527777777777779,-1.748333333333333,-6.0216666666666665,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.48627270710869,-0.8738071036110808,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-02 12:00:00,27.813888888888894,43.666666666666664,0.0,19.40277777777778,0.12694444444444444,0.1605277777777778,31.202777777777783,3.465,0.0,0.0,0.0,0.0,27.113888888888894,0.0,1.6666666666666667,1.6666666666666667,0.0,74.55555555555556,6.081666666666666,0.0,0.14373611111111112,-0.0012500000000000011,0.3062638888888889,0,0.6999999999999993,-3.465,-6.081666666666666,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.48627270710869,-0.8738071036110808,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-02 18:00:00,22.680555555555557,60.055555555555564,0.0,21.96111111111111,0.1266111111111111,0.1605,26.51666666666667,0.8849999999999999,0.0,0.0,0.0,1.6666666666666667,21.244444444444444,0.0,0.0,1.6666666666666667,0.0,74.55555555555556,6.324999999999999,0.0,0.14355555555555555,-0.00033333333333335213,0.30644444444444446,0,1.4361111111111136,-0.8849999999999999,-6.324999999999999,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.48627270710869,-0.8738071036110808,0,1.0,0,0.0,0,LOW
Moderate Relief,2026-06-03 00:00:00,20.55,71.88888888888889,0.0,25.897222222222222,0.12647222222222224,0.1605,21.852777777777778,0.48166666666666663,0.0,0.0,0.0,0.0,19.066666666666666,0.0,0.0,1.6666666666666667,0.0,71.88888888888889,6.579999999999999,0.0,0.14348611111111112,-0.0001388888888888551,0.30651388888888886,0,1.4833333333333343,-0.48166666666666663,-6.579999999999999,0.0,0.0,0.0,0.0,1.0,0.4711595076738638,-0.8820480249558537,0,1.0,0,0.0,0,LOW
High Relief,2026-05-04 00:00:00,9.816666666666668,91.66666666666667,0.0,5.900000000000001,0.09666666666666666,0.26733333333333337,10.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,0.0,0.0,0.18200000000000002,0.0,0.268,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8452490573530633,-0.5343725582809786,0,1.0,0,0.0,0,LOW
High Relief,2026-05-04 06:00:00,11.566666666666668,85.33333333333333,0.0,8.583333333333332,0.1045,0.26633333333333337,11.933333333333332,0.6900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,0.6900000000000001,0.0,0.18541666666666667,0.007833333333333331,0.26458333333333334,0,0.0,-0.6900000000000001,-0.6900000000000001,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.8452490573530633,-0.5343725582809786,0,1.0,0,0.0,0,LOW
High Relief,2026-05-04 12:00:00,16.13333333333333,75.83333333333333,0.0,21.3,0.09983333333333333,0.26533333333333337,16.616666666666667,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,2.42,0.0,0.18258333333333335,-0.004666666666666666,0.26741666666666664,0,0.0,-1.73,-2.42,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.8452490573530633,-0.5343725582809786,0,1.0,0,0.0,0,LOW
High Relief,2026-05-04 18:00:00,11.516666666666666,86.33333333333333,0.0,23.2,0.09549999999999999,0.26416666666666666,14.766666666666667,0.22000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666666666667,2.64,0.0,0.17983333333333332,-0.004333333333333342,0.27016666666666667,0,0.0,-0.22000000000000003,-2.64,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0.8452490573530633,-0.5343725582809786,0,1.0,0,0.0,0,LOW
High Relief,2026-05-05 00:00:00,10.583333333333334,89.16666666666667,0.0,17.333333333333332,0.09916666666666667,0.2631666666666666,11.083333333333334,0.03,0.0,0.0,0.0,0.0,9.816666666666668,0.0,0.0,0.0,0.0,89.16666666666667,2.67,0.0,0.18116666666666664,0.003666666666666679,0.26883333333333337,0,0.7666666666666657,-0.03,-2.67,0.0,0.0,0.0,0.0,1.0,0.8359254794186372,-0.548842958284719,0,1.0,0,0.0,0,LOW
High Relief,2026-05-05 06:00:00,13.149999999999999,80.33333333333333,0.0,3.9499999999999997,0.10116666666666667,0.26233333333333336,13.716666666666669,0.8300000000000001,0.0,0.0,0.0,0.0,11.566666666666668,0.0,0.0,0.0,0.0,89.16666666666667,2.81,0.0,0.18175000000000002,0.0020000000000000018,0.26825,0,1.5833333333333304,-0.8300000000000001,-2.81,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.8359254794186372,-0.548842958284719,0,1.0,0,0.0,0,LOW
High Relief,2026-05-05 12:00:00,19.15,63.166666666666664,0.0,11.85,0.0835,0.26133333333333336,22.78333333333333,2.46,0.0,0.0,0.0,0.0,16.13333333333333,0.0,0.0,0.0,0.0,89.16666666666667,3.54,0.0,0.1724166666666667,-0.017666666666666664,0.2775833333333333,0,3.0166666666666693,-2.46,-3.54,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.8359254794186372,-0.548842958284719,0,1.0,0,0.0,0,LOW
